time_index,time_since_epoch_ns,fstate_size_min,fstate_size_max,fstate_size_mean,fstate_size_median,fstate_size_p95,fstate_size_count,stretch_hop_min,stretch_hop_max,stretch_hop_mean,stretch_hop_median,stretch_hop_p95,stretch_hop_count,stretch_dist_min,stretch_dist_max,stretch_dist_mean,stretch_dist_median,stretch_dist_p95,stretch_dist_count,compute_time_ms
0,0,4.0,8.0,4.241126543209877,4.0,5.0,5184,1.0,3.7777777777777777,1.3135420193692304,1.0,2.6923076923076925,552,0.9999999999999998,4.253089703297655,1.4148688080069551,1.1559335903122254,2.7515831340031696,552,6520.267643034458
1,300000000000,4.0,8.0,4.241898148148148,4.0,5.0,5184,1.0,5.153846153846154,1.4393152807879896,1.0,2.8327777777777694,552,0.9999999999999997,5.305282041285173,1.5669994371442428,1.2122704309191392,3.0853559206456245,552,6146.66174352169
2,600000000000,4.0,8.0,4.240354938271605,4.0,5.0,5184,1.0,5.7272727272727275,1.5410065509298505,1.054054054054054,3.1052631578947367,552,0.9999999999999998,6.664510397453959,1.6598761898772947,1.2625666627796073,3.2879273123396544,552,6250.949546694756
3,900000000000,4.0,8.0,4.239969135802469,4.0,5.0,5184,1.0,5.7272727272727275,1.5176688895218973,1.054054054054054,3.111111111111111,552,0.9999999999999998,6.781405661912475,1.6423884405399447,1.1940604072166332,3.357418068723089,552,6160.574190318584
4,1200000000000,4.0,8.0,4.24170524691358,4.0,5.0,5184,1.0,4.92,1.3827419987880993,1.0,2.6666666666666665,552,0.9999999999999996,6.346190990527713,1.5255697295652013,1.170586068246468,3.0365525856284887,552,6174.650102853775
5,1500000000000,4.0,8.0,4.241512345679013,4.0,5.0,5184,1.0,5.153846153846154,1.420636214531136,1.0,3.0,552,0.9999999999999998,5.671837823190286,1.54932252306266,1.1602550325021332,3.2853288573882646,552,6154.03088927269
6,1800000000000,4.0,8.0,4.240354938271605,4.0,5.0,5184,1.0,5.166666666666667,1.5748842109587857,1.1176470588235294,3.4761904761904763,552,0.9999999999999996,6.569279468223757,1.7177668567819302,1.271842156097394,3.731872563458288,552,6189.631246030331
7,2100000000000,4.0,8.0,4.240547839506172,4.0,5.0,5184,1.0,5.166666666666667,1.3981864906386436,1.0,2.8205128205128163,552,0.9999999999999998,6.052368031608122,1.5347504470291342,1.2001488335155328,3.076592528540696,552,6042.51965880394
8,2400000000000,4.0,8.0,4.239197530864198,4.0,5.0,5184,1.0,3.823529411764706,1.1877824414046907,1.0,2.3462790697674354,552,0.9999999999999998,3.770368844407194,1.2783291114984408,1.0873504235942602,2.397445828171549,552,6119.458980858326
9,2700000000000,4.0,8.0,4.23900462962963,4.0,5.0,5184,1.0,5.434782608695652,1.5408994241896348,1.0,3.625,552,0.9999999999999998,6.228949367972702,1.6669812934230843,1.2268521489765527,3.715965430397673,552,6097.418799996376
10,3000000000000,4.0,8.0,4.239197530864198,4.0,5.0,5184,1.0,4.125,1.3356181881088287,1.0,2.524999999999996,552,0.9999999999999998,4.113690325446735,1.4467300885609367,1.1973123266616787,2.585310495227472,552,6117.522224783897
11,3300000000000,4.0,8.0,4.241898148148148,4.0,5.0,5184,1.0,6.6,1.2102500989045297,1.0,2.286165413533831,552,0.9999999999999997,6.719085567578197,1.3080824829425393,1.1225656427645407,2.4159517252290685,552,6094.8536694049835
12,3600000000000,4.0,8.0,4.239776234567901,4.0,5.0,5184,1.0,5.0,1.2933064309362132,1.0,2.689663461538461,552,0.9999999999999998,4.8151948727455585,1.3962254791148254,1.132373444984144,2.7889171305549056,552,6082.516849040985
13,3900000000000,4.0,8.0,4.241512345679013,4.0,5.0,5184,1.0,3.4545454545454546,1.130651814953566,1.0,1.946198156682025,552,0.9999999999999997,3.4116394823119016,1.2325636710188916,1.1039664352791165,2.023398563893263,552,6078.752726316452
14,4200000000000,4.0,8.0,4.24170524691358,4.0,5.0,5184,1.0,3.5555555555555554,1.1198701258911272,1.0,1.8523809523809518,552,0.9999999999999998,3.462791291096653,1.2018328575441988,1.064253438295415,2.0611901770135104,552,6107.02158510685
15,4500000000000,4.0,8.0,4.241512345679013,4.0,5.0,5184,1.0,5.0,1.3424990161113084,1.0,2.714640198511163,552,0.9999999999999997,4.828989871776274,1.4420954925473892,1.1049835323135666,2.877644500657357,552,6118.511781096458
16,4800000000000,4.0,8.0,4.24266975308642,4.0,5.0,5184,1.0,3.7777777777777777,1.1860287315908038,1.0,2.2260683760683757,552,0.9999999999999996,4.2637928311552855,1.2852907625290175,1.1198523559979652,2.307058051571169,552,6124.6026158332825
17,5100000000000,4.0,8.0,4.242476851851852,4.0,5.0,5184,1.0,4.285714285714286,1.2345862143646062,1.0,2.3408333333333324,552,0.9999999999999997,4.567288413763142,1.3287346422780777,1.1143412282893133,2.4779376585304984,552,6145.925655961037
18,5400000000000,4.0,8.0,4.2407407407407405,4.0,5.0,5184,1.0,4.294117647058823,1.4118096110570248,1.0,2.727272727272727,552,0.9999999999999998,4.673018740649411,1.5162802902017887,1.166072044298489,2.93428088074754,552,6100.136674940586
19,5700000000000,4.0,8.0,4.239969135802469,4.0,5.0,5184,1.0,3.6,1.161536420300653,1.0,2.1532258064516046,552,0.9999999999999997,4.038608521656082,1.2561411758666376,1.1172124065708586,2.1392589664398387,552,6093.902669847012
20,6000000000000,4.0,8.0,4.2409336419753085,4.0,5.0,5184,1.0,5.333333333333333,1.3965298147818814,1.0,2.7142857142857144,552,0.9999999999999997,5.383590991282939,1.5150335654095244,1.1721972415141086,3.064882906429781,552,6112.540185451508
21,6300000000000,4.0,8.0,4.240547839506172,4.0,5.0,5184,1.0,3.888888888888889,1.3957000774453328,1.0425531914893618,2.6268398268398254,552,0.9999999999999998,4.405607081057713,1.5149375164005248,1.2547535177230489,2.9074901015013657,552,6120.447434484959
22,6600000000000,4.0,8.0,4.240162037037037,4.0,5.0,5184,1.0,5.166666666666667,1.4000977253008673,1.0,2.59420289855072,552,0.9999999999999998,6.446948697651244,1.5430505577478915,1.1851123018047605,2.9115712441766743,552,6085.27772128582
23,6900000000000,4.0,8.0,4.240547839506172,4.0,5.0,5184,1.0,5.0,1.3479524574335584,1.0,2.520197044334975,552,0.9999999999999996,5.547263538839016,1.4864934043575186,1.1606440849340969,2.856185227203243,552,6071.690626442432
