time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,300000000000,1.0,0.00028935185185185184,0.023148148148148147,0.0036231884057971015,0.02717391304347826
2,600000000000,1.0,0.0003616898148148148,0.02199074074074074,0.0018115942028985507,0.028985507246376812
3,900000000000,1.0,0.0007233796296296296,0.016203703703703703,0.0,0.034420289855072464
4,1200000000000,1.0,0.0003616898148148148,0.02199074074074074,0.0,0.030797101449275364
5,1500000000000,1.0,0.00014467592592592592,0.02546296296296296,0.0,0.028985507246376812
6,1800000000000,1.0,0.0009805812757201647,0.011574074074074073,0.0,0.043478260869565216
7,2100000000000,1.0,7.233796296296296e-05,0.02662037037037037,0.0036231884057971015,0.03804347826086957
8,2400000000000,1.0,0.00021701388888888888,0.024305555555555556,0.0,0.034420289855072464
9,2700000000000,1.0,0.0003616898148148148,0.02199074074074074,0.0,0.03260869565217391
10,3000000000000,1.0,0.00028935185185185184,0.023148148148148147,0.0,0.028985507246376812
11,3300000000000,1.0,0.0003616898148148148,0.02199074074074074,0.0,0.019927536231884056
12,3600000000000,1.0,0.000257201646090535,0.023148148148148147,0.0,0.02355072463768116
13,3900000000000,1.0,0.00028935185185185184,0.023148148148148147,0.0,0.028985507246376812
14,4200000000000,1.0,0.00043402777777777775,0.020833333333333332,0.0,0.03260869565217391
15,4500000000000,1.0,0.0006510416666666666,0.017361111111111112,0.0036231884057971015,0.034420289855072464
16,4800000000000,1.0,0.0003616898148148148,0.02199074074074074,0.0,0.03985507246376811
17,5100000000000,1.0,0.0003616898148148148,0.02199074074074074,0.0,0.034420289855072464
18,5400000000000,1.0,0.0004902906378600823,0.019675925925925927,0.0036231884057971015,0.030797101449275364
19,5700000000000,1.0,0.00014467592592592592,0.02546296296296296,0.0,0.041666666666666664
20,6000000000000,1.0,0.0005063657407407407,0.019675925925925927,0.0018115942028985507,0.030797101449275364
21,6300000000000,1.0,0.00021701388888888888,0.024305555555555556,0.0018115942028985507,0.030797101449275364
22,6600000000000,1.0,0.00020093878600823046,0.024305555555555556,0.0,0.03260869565217391
23,6900000000000,1.0,0.0005063657407407407,0.019675925925925927,0.0,0.025362318840579712
24,7200000000000,1.0,0.0002732767489711934,0.023148148148148147,0.0018115942028985507,0.028985507246376812
25,7500000000000,1.0,0.0003456147119341564,0.02199074074074074,0.0,0.034420289855072464
